1,João Havelange - Uberlandia - MG,04/20/2014 16:00:00,6,Atlético - MG,Corinthians - SP,Árbitro Assistente 1,Wagner de Almeida Santos,CBF-1,RJ
1,João Havelange - Uberlandia - MG,04/20/2014 16:00:00,6,Atlético - MG,Corinthians - SP,Árbitro Assistente 2,Michael Correia,CBF-2,RJ
1,João Havelange - Uberlandia - MG,04/20/2014 16:00:00,6,Atlético - MG,Corinthians - SP,Quarto Árbitro,Cleisson Veloso Pereira,CBF-1,MG
1,João Havelange - Uberlandia - MG,04/20/2014 16:00:00,6,Atlético - MG,Corinthians - SP,Árbitro Assistente Adicional 1,Rodrigo Batista Raposo,CBF-1,DF
1,João Havelange - Uberlandia - MG,04/20/2014 16:00:00,6,Atlético - MG,Corinthians - SP,Árbitro Assistente Adicional 2,Vanderlei Soares de Macedo,CBF-2,DF
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Árbitro,Luiz Flavio de Oliveira,ASP-FIFA,SP
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Árbitro Assistente 1,Flavio Gomes Barroca,CBF-1,RN
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Árbitro Assistente 2,Lorival Candido das Flores,CBF-1,RN
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Quarto Árbitro,Johnn Herbert Alves Bispo,CBF-2,BA
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Árbitro Assistente Adicional 1,Claudionor dos Santos Junior,CBF-2,SE
1,Fonte Nova - Salvador - BA,04/20/2014 16:00:00,7,Bahia - BA,Cruzeiro - MG,Árbitro Assistente Adicional 2,Eduardo de Santana Nunes,CBF-2,SE
1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Árbitro,Anderson Daronco,ASP-FIFA,RS
1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Árbitro Assistente 1,Danilo Ricardo Simon Manis,ASP-FIFA,SP
1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Árbitro Assistente 2,Carlos Augusto Nogueira Junior,CBF-1,SP
1,Mané Garrincha - Brasilia - DF,04/20/2014 18:30:00,1,Flamengo - RJ,Goiás - GO,Quarto Árbitro,Wales Martins de Souza,CBF-2,DF
