3,Orlando Scarpelli - Florianopolis - SC,05/25/2016 19:30:00,23,Figueirense - SC,Rafael Moura,37,Primeiro
3,Orlando Scarpelli - Florianopolis - SC,05/25/2016 19:30:00,23,Figueirense - SC,Gustavo Ermel,46,Segundo
3,Orlando Scarpelli - Florianopolis - SC,05/25/2016 19:30:00,23,Santos - SP,Vitor Bueno,42,Primeiro
3,Orlando Scarpelli - Florianopolis - SC,05/25/2016 19:30:00,23,Santos - SP,Joel,13,Segundo
3,Raulino de Oliveira - Volta Redonda - RJ,05/25/2016 21:00:00,22,Flamengo - RJ,Felipe Vizeu,8,Primeiro
3,Raulino de Oliveira - Volta Redonda - RJ,05/25/2016 21:00:00,22,Flamengo - RJ,Alan Patrick,50,Segundo
3,Raulino de Oliveira - Volta Redonda - RJ,05/25/2016 21:00:00,22,Chapecoense - SC,Bruno Rangel,12,Primeiro
3,Raulino de Oliveira - Volta Redonda - RJ,05/25/2016 21:00:00,22,Chapecoense - SC,Hyoran,34,Segundo
3,Independência - Belo Horizonte - MG,05/25/2016 21:00:00,24,América - MG,Victor Rangel,29,Segundo
3,Independência - Belo Horizonte - MG,05/25/2016 21:00:00,24,Vitória - BA,Kieza,39,Segundo
3,Couto Pereira - Curitiba - PR,05/25/2016 21:45:00,28,Coritiba - PR,Alan Santos,18,Segundo
3,Couto Pereira - Curitiba - PR,05/25/2016 21:45:00,28,São Paulo - SP,Rogerio,34,Segundo
3,Arruda - Recife - PE,05/25/2016 21:45:00,25,Santa Cruz - PE,Grafite,19,Primeiro
3,Arruda - Recife - PE,05/25/2016 21:45:00,25,Santa Cruz - PE,Grafite,20,Segundo
3,Arruda - Recife - PE,05/25/2016 21:45:00,25,Santa Cruz - PE,Arthur Caike,31,Segundo
3,Arruda - Recife - PE,05/25/2016 21:45:00,25,Santa Cruz - PE,Keno,44,Segundo
3,Arruda - Recife - PE,05/25/2016 21:45:00,25,Cruzeiro - MG,De Arrascaeta,7,Segundo
3,Allianz Parque - Sao Paulo - SP,05/25/2016 21:45:00,26,Palmeiras - SP,Vitor Hugo,11,Segundo
3,Allianz Parque - Sao Paulo - SP,05/25/2016 21:45:00,26,Palmeiras - SP,Alecsandro,14,Segundo
3,Arena Corinthians - Sao Paulo - SP,05/26/2016 11:00:00,29,Corinthians - SP,Kadu,14,Primeiro
3,Arena Corinthians - Sao Paulo - SP,05/26/2016 11:00:00,29,Corinthians - SP,Bruno,21,Primeiro
3,Arena Corinthians - Sao Paulo - SP,05/26/2016 11:00:00,29,Corinthians - SP,Guilherme,34,Segundo
3,Beira Rio - Porto Alegre - RS,05/26/2016 16:00:00,27,Internacional - RS,Rene,12,Segundo
3,Independência - Belo Horizonte - MG,05/26/2016 21:00:00,30,Grêmio - RS,M. Oliveira,17,Primeiro
3,Independência - Belo Horizonte - MG,05/26/2016 21:00:00,30,Grêmio - RS,Luan,26,Primeiro
3,Independência - Belo Horizonte - MG,05/26/2016 21:00:00,30,Grêmio - RS,Luan,47,Primeiro
4,Mineirão - Belo Horizonte - MG,05/28/2016 16:00:00,31,Cruzeiro - MG,De Arrascaeta,36,Segundo
4,Mineirão - Belo Horizonte - MG,05/28/2016 16:00:00,31,América - MG,Victor Rangel,29,Primeiro
4,Arena da Baixada - Curitiba - PR,05/28/2016 18:30:00,32,Atlético - PR,Ewandro,23,Primeiro
4,Arena da Baixada - Curitiba - PR,05/28/2016 18:30:00,32,Atlético - PR,Thiago Heleno,43,Primeiro
4,Arena da Baixada - Curitiba - PR,05/28/2016 18:30:00,32,Figueirense - SC,Bruno Alves,28,Segundo
4,Arena Condá - Chapeco - SC,05/28/2016 21:00:00,33,Chapecoense - SC,Tiago Costa,38,Segundo
4,Arena Condá - Chapeco - SC,05/28/2016 21:00:00,33,Santa Cruz - PE,Arthur Caike,37,Primeiro
4,Moisés Lucarelli - Campinas - SP,05/29/2016 11:00:00,34,Ponte Preta - SP,Wellington Paulista,11,Primeiro
4,Moisés Lucarelli - Campinas - SP,05/29/2016 11:00:00,34,Flamengo - RJ,Felipe Azevedo,21,Primeiro
4,Moisés Lucarelli - Campinas - SP,05/29/2016 11:00:00,34,Flamengo - RJ,Jorge,42,Primeiro
4,Ilha do Retiro - Recife - PE,05/29/2016 11:00:00,35,Corinthians - SP,Lucca,24,Segundo
4,Ilha do Retiro - Recife - PE,05/29/2016 11:00:00,35,Corinthians - SP,Marquinhos Gabriel,33,Segundo
4,Morumbi - Sao Paulo - SP,05/29/2016 16:00:00,38,São Paulo - SP,PH GANSO,11,Primeiro
4,Raulino de Oliveira - Volta Redonda - RJ,05/29/2016 16:00:00,37,Fluminense - RJ,Fred,5,Segundo
4,Arena Fonte Nova - Salvador - BA,05/29/2016 16:00:00,36,Vitória - BA,Kieza,33,Segundo
4,Arena Fonte Nova - Salvador - BA,05/29/2016 16:00:00,36,Atlético - MG,Patric,36,Primeiro
4,Arena do Grêmio - Porto Alegre - RS,05/29/2016 18:30:00,39,Grêmio - RS,Everton,38,Primeiro
4,Arena do Grêmio - Porto Alegre - RS,05/29/2016 18:30:00,39,Grêmio - RS,Luan,22,Segundo
4,Vila Belmiro - Santos - SP,05/29/2016 18:30:00,40,Internacional - RS,Aylon,38,Segundo
5,Beira Rio - Porto Alegre - RS,06/01/2016 19:30:00,42,Internacional - RS,Vitinho,38,Primeiro
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Coritiba - PR,Rafael Marques,9,Primeiro
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Coritiba - PR,Ortega,21,Segundo
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Coritiba - PR,Juninho,48,Segundo
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Chapecoense - SC,Bruno Rangel,23,Primeiro
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Chapecoense - SC,Bruno Rangel,39,Primeiro
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Chapecoense - SC,Bruno Rangel,36,Segundo
5,Durival Britto - Curitiba - PR,06/01/2016 21:00:00,43,Chapecoense - SC,Lucas,44,Segundo
5,Arruda - Recife - PE,06/01/2016 21:00:00,45,Sport - PE,Edmilson dos Santos Silva,9,Primeiro
5,Arena Corinthians - Sao Paulo - SP,06/01/2016 21:00:00,46,Corinthians - SP,Giovanni Augusto,36,Segundo
5,Mané Garrincha - Brasilia - DF,06/01/2016 21:45:00,41,Cruzeiro - MG,Elber,27,Primeiro
5,Orlando Scarpelli - Florianopolis - SC,06/01/2016 21:45:00,44,Figueirense - SC,Rafael Moura,15,Primeiro
5,Independência - Belo Horizonte - MG,06/01/2016 21:45:00,47,Atlético - MG,Tiago,2,Primeiro
5,Independência - Belo Horizonte - MG,06/01/2016 21:45:00,47,Fluminense - RJ,Gustavo Scarpa,30,Primeiro
5,Independência - Belo Horizonte - MG,06/02/2016 19:30:00,48,América - MG,Danilo Barcelos,24,Segundo
5,Independência - Belo Horizonte - MG,06/02/2016 19:30:00,48,Ponte Preta - SP,Felipe Azevedo,5,Primeiro
5,Independência - Belo Horizonte - MG,06/02/2016 19:30:00,48,Ponte Preta - SP,Clayson,18,Primeiro
5,Raulino de Oliveira - Volta Redonda - RJ,06/02/2016 21:00:00,49,Flamengo - RJ,Felipe Vizeu,18,Segundo
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Palmeiras - SP,Gabriel Jesus,1,Primeiro
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Palmeiras - SP,Roger Guedes,11,Segundo
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Palmeiras - SP,Vitor Hugo,27,Segundo
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Palmeiras - SP,Thiago Santos,38,Segundo
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Grêmio - RS,Giuliano,49,Primeiro
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Grêmio - RS,Giuliano,9,Segundo
5,Pacaembu - Sao Paulo - SP,06/02/2016 21:00:00,50,Grêmio - RS,Edilson,45,Segundo
6,Arena da Baixada - Curitiba - PR,06/04/2016 16:00:00,51,Atlético - PR,Deivid,14,Segundo
6,Arena Corinthians - Sao Paulo - SP,06/04/2016 20:30:00,54,Corinthians - SP,Andre Felipe,44,Segundo
6,Arena Corinthians - Sao Paulo - SP,06/04/2016 20:30:00,54,Corinthians - SP,Uendel,49,Segundo
6,Arena Corinthians - Sao Paulo - SP,06/04/2016 20:30:00,54,Coritiba - PR,Negueba,46,Primeiro
6,Independência - Belo Horizonte - MG,06/05/2016 11:00:00,55,América - MG,Osman Junior,25,Segundo
6,Pacaembu - Sao Paulo - SP,06/05/2016 11:00:00,56,Santos - SP,Vitor Bueno,10,Primeiro
6,Pacaembu - Sao Paulo - SP,06/05/2016 11:00:00,56,Santos - SP,Paulinho,35,Primeiro
6,Pacaembu - Sao Paulo - SP,06/05/2016 11:00:00,56,Santos - SP,Bruno Silva,24,Segundo
6,Mané Garrincha - Brasilia - DF,06/05/2016 16:00:00,57,Flamengo - RJ,Alan Patrick,5,Primeiro
6,Mané Garrincha - Brasilia - DF,06/05/2016 16:00:00,57,Palmeiras - SP,Gabriel Jesus,3,Primeiro
6,Mané Garrincha - Brasilia - DF,06/05/2016 16:00:00,57,Palmeiras - SP,Jean,26,Segundo
6,Manoel Barradas - Salvador - BA,06/05/2016 16:00:00,58,Vitória - BA,Marinho,4,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Sport - PE,Rithely,25,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Sport - PE,Gabriel Xavier,44,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Sport - PE,Edmilson dos Santos Silva,28,Segundo
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Sport - PE,Diego Souza,31,Segundo
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Atlético - MG,Junior Urso,21,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Atlético - MG,Robinho,29,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Atlético - MG,Patric,41,Primeiro
6,Ilha do Retiro - Recife - PE,06/05/2016 16:00:00,59,Atlético - MG,Robinho,47,Primeiro
6,Arena do Grêmio - Porto Alegre - RS,06/05/2016 16:00:00,60,Grêmio - RS,Luan,49,Segundo
6,Mineirão - Belo Horizonte - MG,06/05/2016 18:30:00,52,São Paulo - SP,Ytalo,22,Primeiro
7,Beira Rio - Porto Alegre - RS,06/11/2016 16:00:00,62,Internacional - RS,Aylon,2,Primeiro
7,Beira Rio - Porto Alegre - RS,06/11/2016 16:00:00,62,Internacional - RS,Aylon,6,Primeiro
7,Beira Rio - Porto Alegre - RS,06/11/2016 16:00:00,62,Internacional - RS,Ernando,28,Segundo
7,Beira Rio - Porto Alegre - RS,06/11/2016 16:00:00,62,América - MG,Adalberto,19,Primeiro
7,Moisés Lucarelli - Campinas - SP,06/11/2016 16:00:00,61,Ponte Preta - SP,Felipe Azevedo,47,Primeiro
7,Moisés Lucarelli - Campinas - SP,06/11/2016 16:00:00,61,Ponte Preta - SP,Pottker,44,Segundo
7,Moisés Lucarelli - Campinas - SP,06/11/2016 16:00:00,61,Chapecoense - SC,Arthur,33,Segundo
7,Raulino de Oliveira - Volta Redonda - RJ,06/11/2016 18:30:00,66,Fluminense - RJ,Marcos Jr,29,Segundo
7,Raulino de Oliveira - Volta Redonda - RJ,06/11/2016 18:30:00,66,Grêmio - RS,Marcelo Hermes,40,Primeiro
7,Morumbi - Sao Paulo - SP,06/11/2016 21:00:00,63,São Paulo - SP,Maicon,41,Primeiro
7,Morumbi - Sao Paulo - SP,06/11/2016 21:00:00,63,Atlético - PR,Otavio,20,Segundo
7,Morumbi - Sao Paulo - SP,06/11/2016 21:00:00,63,Atlético - PR,Hernani,42,Segundo
7,Couto Pereira - Curitiba - PR,06/12/2016 11:00:00,69,Coritiba - PR,Ruy,37,Primeiro
7,Couto Pereira - Curitiba - PR,06/12/2016 11:00:00,69,Coritiba - PR,K. Giacomazzi,2,Segundo
7,Couto Pereira - Curitiba - PR,06/12/2016 11:00:00,69,Coritiba - PR,Luccas Claro,25,Segundo
7,Couto Pereira - Curitiba - PR,06/12/2016 11:00:00,69,Sport - PE,Diego Souza,25,Primeiro
7,Couto Pereira - Curitiba - PR,06/12/2016 11:00:00,69,Sport - PE,Diego Souza,6,Segundo
7,Raulino de Oliveira - Volta Redonda - RJ,06/12/2016 11:00:00,70,Botafogo - RJ,Sassa,6,Segundo
7,Raulino de Oliveira - Volta Redonda - RJ,06/12/2016 11:00:00,70,Vitória - BA,Victor Ramos,46,Segundo
7,Orlando Scarpelli - Florianopolis - SC,06/12/2016 16:00:00,65,Figueirense - SC,Rafael Moura,41,Primeiro
7,Independência - Belo Horizonte - MG,06/12/2016 16:00:00,67,Atlético - MG,Rafael Carioca,13,Primeiro
7,Independência - Belo Horizonte - MG,06/12/2016 16:00:00,67,Atlético - MG,Fred,11,Segundo
7,Independência - Belo Horizonte - MG,06/12/2016 16:00:00,67,Cruzeiro - MG,Alisson,19,Primeiro
7,Independência - Belo Horizonte - MG,06/12/2016 16:00:00,67,Cruzeiro - MG,Riascos,3,Segundo
7,Independência - Belo Horizonte - MG,06/12/2016 16:00:00,67,Cruzeiro - MG,Bruno Rodrigo,18,Segundo
7,Allianz Parque - Sao Paulo - SP,06/12/2016 16:00:00,68,Palmeiras - SP,Cleiton Xavier,2,Segundo
7,Arruda - Recife - PE,06/12/2016 19:00:00,64,Santos - SP,Zeca,44,Primeiro
7,Arruda - Recife - PE,06/12/2016 19:00:00,64,Santos - SP,Joel,20,Segundo
