2,Canindé - Sao Paulo - SP,05/26/2012 18:30:00,13,Portuguesa - SP,Vasco da Gama - RJ,Árbitro Assistente 1,Luiz H Souza Santos Renesto,CBF-1,PR
2,Canindé - Sao Paulo - SP,05/26/2012 18:30:00,13,Portuguesa - SP,Vasco da Gama - RJ,Árbitro Assistente 2,Pedro Martinelli Christino,CBF-1,PR
2,Canindé - Sao Paulo - SP,05/26/2012 18:30:00,13,Portuguesa - SP,Vasco da Gama - RJ,Quarto Árbitro,Antonio Rogerio Batista do Prado,CBF-1,SP
2,Canindé - Sao Paulo - SP,05/26/2012 18:30:00,13,Portuguesa - SP,Vasco da Gama - RJ,Árbitro Assistente Adicional 1,Emerson de Almeida Ferreira,CBF-1,MG
2,Canindé - Sao Paulo - SP,05/26/2012 18:30:00,13,Portuguesa - SP,Vasco da Gama - RJ,Árbitro Assistente Adicional 2,Eduardo Tomaz de Aquino Valadao,CBF-1,GO
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Árbitro,Luiz Flavio de Oliveira,ASP-FIFA,SP
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Árbitro Assistente 1,Rodrigo Pereira Joia,FIFA,RJ
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Árbitro Assistente 2,Emerson Augusto de Carvalho,FIFA,SP
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Quarto Árbitro,Claudio Mercante Júnior,ESP,PE
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Árbitro Assistente Adicional 1,Italo Medeiros de Azevedo,CBF-1,RN
2,Aflitos - Recife - PE,05/26/2012 21:00:00,14,Náutico - PE,Cruzeiro - MG,Árbitro Assistente Adicional 2,Jose R Albuquerque Soares,CBF-2,PB
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Árbitro,Márcio Chagas da Silva,ASP-FIFA,RS
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Árbitro Assistente 1,Roberto Braatz,,PR
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Árbitro Assistente 2,Tatiana Jacques de Freitas,FIFA,RS
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Quarto Árbitro,Rodrigo Guarizo F. do Amaral,CBF-1,SP
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Árbitro Assistente Adicional 1,Jailson Macedo Freitas,ESP,BA
2,Vila Belmiro - Santos - SP,05/27/2012 16:00:00,18,Santos - SP,Sport - PE,Árbitro Assistente Adicional 2,Pathrice Wallace Correa Maia,CBF-1,RJ
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Árbitro,Wilton Pereira Sampaio,FIFA,GO
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Árbitro Assistente 2,Cristhian Passos Sorence,ESP,GO
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Quarto Árbitro,Renato Cardoso da Conceição,CBF-1,MG
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Árbitro Assistente Adicional 1,Pablo dos Santos Alves,ASP-FIFA,ES
2,Independência - Belo Horizonte - MG,05/27/2012 16:00:00,16,Atlético - MG,Corinthians - SP,Árbitro Assistente Adicional 2,Devarly Lira do Rosario,CBF-1,ES
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Árbitro,Wilson Luiz Seneme,FIFA,SP
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Árbitro Assistente 1,Marcelo Carvalho Van Gasse,FIFA,SP
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Árbitro Assistente 2,Joao Bourgalber Nobre Chaves,CBF-1,SP
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Quarto Árbitro,Fabio Filipus,CBF-2,PR
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Árbitro Assistente Adicional 1,Jefferson Schmidt,CBF-1,SC
2,Couto Pereira - Curitiba - PR,05/27/2012 16:00:00,17,Coritiba - PR,Botafogo - RJ,Árbitro Assistente Adicional 2,Edmundo Alves do Nascimento,CBF-2,SC
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Árbitro,Wagner Reway,ASP-FIFA,MT
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Árbitro Assistente 1,Bruno Boschilia,ASP-FIFA,PR
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Árbitro Assistente 2,Marrubson Melo Freitas,ESP,DF
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Quarto Árbitro,Marcelo Aparecido R de Souza,CBF-1,SP
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Árbitro Assistente Adicional 1,Wagner dos Santos Rosa,CBF-1,RJ
2,Morumbi - Sao Paulo - SP,05/27/2012 16:00:00,15,São Paulo - SP,Bahia - BA,Árbitro Assistente Adicional 2,Antonio F de Carvalho Schneider,CBF-1,RJ
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Árbitro,Marcelo de Lima Henrique,FIFA,RJ
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Árbitro Assistente 1,Marco Aurélio dos Santos Pessanha,CBF-1,RJ
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Árbitro Assistente 2,Ediney Guerreiro Mascarenhas,CBF-1,RJ
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Quarto Árbitro,Francisco de Paula dos Santos Silva Neto,CBF-2,RS
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Árbitro Assistente Adicional 1,Adriano Milczvski,CBF-2,PR
2,Olímpico - Porto Alegre - RS,05/27/2012 18:30:00,19,Grêmio - RS,Palmeiras - SP,Árbitro Assistente Adicional 2,Evandro Tiago Bender,CBF-2,SC
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Árbitro,Nielson Nogueira Dias,ESP,PE
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Árbitro Assistente 1,Jossemmar J Diniz Moutinho,CBF-1,PE
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Árbitro Assistente 2,Jose Pedro Wanderley da Silva,,PE
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Quarto Árbitro,Rodrigo Carvalhaes de Miranda,CBF-2,RJ
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Árbitro Assistente Adicional 1,Flavio Rodrigues Guerra,CBF-1,SP
2,João Havelange - Rio de Janeiro - RJ,05/27/2012 18:30:00,20,Fluminense - RJ,Figueirense - SC,Árbitro Assistente Adicional 2,Felipe Duarte Varejao,CBF-1,ES
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Árbitro,Pablo dos Santos Alves,ASP-FIFA,ES
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Árbitro Assistente 1,Fabiano da Silva Ramires,ESP,ES
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Árbitro Assistente 2,Jose Ricardo Maciel Linhares,CBF-1,ES
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Quarto Árbitro,Fabricio Nery Trindade,CBF-2,GO
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Árbitro Assistente Adicional 1,Rodrigo Batista Raposo,CBF-1,DF
3,Serra Dourada - Goiania - GO,06/06/2012 19:30:00,21,Atlético - GO,Grêmio - RS,Árbitro Assistente Adicional 2,Alicio Pena Junior,ESP,MG
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Árbitro,Leandro Pedro Vuaden,FIFA,RS
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Árbitro Assistente 1,Altemir Hausmann,FIFA,RS
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Árbitro Assistente 2,Alessandro A Rocha de Matos,FIFA,BA
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Quarto Árbitro,Sebastiao Rufino Ribeiro Filho,CBF-2,PE
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Árbitro Assistente Adicional 1,Francisco Carlos do Nascimento,FIFA,AL
3,Ilha do Retiro - Recife - PE,06/06/2012 19:30:00,22,Sport - PE,Palmeiras - SP,Árbitro Assistente Adicional 2,Suelson D França Medeiros,CBF-2,RN
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Árbitro,Wilson Luiz Seneme,FIFA,SP
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Árbitro Assistente 1,Roberto Braatz,,PR
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Árbitro Assistente 2,Emerson Augusto de Carvalho,FIFA,SP
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Quarto Árbitro,Grazianni Maciel Rocha,CBF-1,RJ
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Árbitro Assistente Adicional 1,Fabricio Neves Correa,CBF-1,RS
3,São Januário - Rio de Janeiro - RJ,06/06/2012 20:30:00,23,Vasco da Gama - RJ,Náutico - PE,Árbitro Assistente Adicional 2,Luiz Flavio de Oliveira,ASP-FIFA,SP
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Árbitro,Marcelo de Lima Henrique,FIFA,RJ
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Árbitro Assistente 1,Lilian da Silva Fernandes Bruno,FIFA,RJ
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Árbitro Assistente 2,Luiz Antonio Muniz de Oliveira,CBF-1,RJ
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Quarto Árbitro,Marcos Vinícius de Sá dos Santos,CBF-2,MG
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Árbitro Assistente Adicional 1,Devarly Lira do Rosario,CBF-1,ES
3,Independência - Belo Horizonte - MG,06/06/2012 20:30:00,24,Atlético - MG,Bahia - BA,Árbitro Assistente Adicional 2,Felipe Duarte Varejao,CBF-1,ES
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Árbitro,Jean Pierre Goncalves Lima,CBF-1,RS
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Árbitro Assistente 1,Marcelo Bertanha Barison,CBF-1,RS
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Árbitro Assistente 2,Jose Antônio Chaves Franco Filho,CBF-1,RS
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Quarto Árbitro,Fabio Filipus,CBF-2,PR
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Árbitro Assistente Adicional 1,Ronan Marques da Rosa,CBF-1,SC
3,Couto Pereira - Curitiba - PR,06/06/2012 20:30:00,25,Coritiba - PR,Portuguesa - SP,Árbitro Assistente Adicional 2,Edmundo Alves do Nascimento,CBF-2,SC
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Árbitro,Wagner Reway,ASP-FIFA,MT
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Árbitro Assistente 1,Fabio Pereira,FIFA,TO
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Árbitro Assistente 2,Lincoln Ribeiro Taques,CBF-1,MT
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Quarto Árbitro,Antonio Rogerio Batista do Prado,CBF-1,SP
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Árbitro Assistente Adicional 1,Renato Cardoso da Conceição,CBF-1,MG
3,Moisés Lucarelli - Campinas - SP,06/06/2012 21:50:00,28,Ponte Preta - SP,Flamengo - RJ,Árbitro Assistente Adicional 2,Andre Luiz de Freitas Castro,ESP,GO
3,Beira-Rio - Porto Alegre - RS,06/06/2012 21:50:00,26,Internacional - RS,São Paulo - SP,Árbitro,Wilton Pereira Sampaio,FIFA,GO
3,Beira-Rio - Porto Alegre - RS,06/06/2012 21:50:00,26,Internacional - RS,São Paulo - SP,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
3,Beira-Rio - Porto Alegre - RS,06/06/2012 21:50:00,26,Internacional - RS,São Paulo - SP,Árbitro Assistente 2,Cristhian Passos Sorence,ESP,GO
